id,product_variant_id,location_id,movement_type,quantity,reference_table,reference_id,employee_id,notes,occurred_at,created_at
8293,907,1,sale_out,-2,orders,46887,10,tudo certo,2020-02-27 19:25:38,2020-02-27 19:25:38
8294,388,1,sale_out,-10,orders,46887,10,,2020-02-27 19:25:38,2020-02-27 19:25:38
8295,33,1,sale_out,-3,orders,46887,10,,2020-02-27 19:25:38,2020-02-27 19:25:38
8296,65,1,sale_out,-8,orders,36027,10,,2020-02-27 23:07:26,2020-02-27 23:07:26
8297,952,1,sale_out,-7,orders,36027,10,,2020-02-27 23:07:26,2020-02-27 23:07:26
8298,689,1,sale_out,-5,orders,36027,10,,2020-02-27 23:07:26,2020-02-27 23:07:26
8299,796,1,sale_out,-1,orders,31018,9,,2020-02-28 02:05:02,2020-02-28 02:05:02
8300,451,3,return_in,9,returns,444,,,2020-02-28 04:26:10,2020-02-28 04:26:10
8301,101,3,return_in,5,returns,444,,tudo certo,2020-02-28 04:26:10,2020-02-28 04:26:10
8302,780,3,sale_out,-1,orders,28470,6,ver com gerente,2020-02-28 04:31:46,2020-02-28 04:31:46
8303,638,3,sale_out,-6,orders,28470,6,,2020-02-28 04:31:46,2020-02-28 04:31:46
8304,125,3,sale_out,-2,orders,28470,6,,2020-02-28 04:31:46,2020-02-28 04:31:46
8305,518,3,sale_out,-9,orders,28470,6,,2020-02-28 04:31:46,2020-02-28 04:31:46
8306,695,5,sale_out,-10,orders,32453,,,2020-02-28 04:53:36,2020-02-28 04:53:36
8307,588,5,sale_out,-9,orders,32453,,,2020-02-28 04:53:36,2020-02-28 04:53:36
8308,958,5,sale_out,-1,orders,32453,,,2020-02-28 04:53:36,2020-02-28 04:53:36
8309,748,5,sale_out,-4,orders,32453,,,2020-02-28 04:53:36,2020-02-28 04:53:36
8310,365,5,sale_out,-2,orders,32453,,,2020-02-28 04:53:36,2020-02-28 04:53:36
8311,684,3,sale_out,-5,orders,4752,,,2020-02-28 05:20:58,2020-02-28 05:20:58
8312,811,3,sale_out,-1,orders,4752,,,2020-02-28 05:20:58,2020-02-28 05:20:58
8313,455,3,sale_out,-4,orders,4752,,,2020-02-28 05:20:58,2020-02-28 05:20:58
8314,17,3,sale_out,-2,orders,40639,,,2020-02-28 09:25:02,2020-02-28 09:25:02
8315,174,3,sale_out,-9,orders,40639,,,2020-02-28 09:25:02,2020-02-28 09:25:02
8316,850,4,sale_out,-6,orders,2618,,,2020-02-28 13:33:26,2020-02-28 13:33:26
8317,148,4,sale_out,-7,orders,2618,,,2020-02-28 13:33:26,2020-02-28 13:33:26
8318,80,4,sale_out,-3,orders,2618,,,2020-02-28 13:33:26,2020-02-28 13:33:26
8319,328,4,sale_out,-6,orders,2618,,,2020-02-28 13:33:26,2020-02-28 13:33:26
8320,491,4,sale_out,-4,orders,2618,,,2020-02-28 13:33:26,2020-02-28 13:33:26
8321,338,4,sale_out,-6,orders,39306,,,2020-02-28 16:29:13,2020-02-28 16:29:13
8322,190,4,sale_out,-4,orders,39306,,,2020-02-28 16:29:13,2020-02-28 16:29:13
8323,159,4,sale_out,-9,orders,39306,,,2020-02-28 16:29:13,2020-02-28 16:29:13
8324,515,1,sale_out,-1,orders,43037,,,2020-02-28 17:40:03,2020-02-28 17:40:03
8325,1003,1,sale_out,-1,orders,43037,,,2020-02-28 17:40:03,2020-02-28 17:40:03
8326,554,1,sale_out,-3,orders,43037,,,2020-02-28 17:40:03,2020-02-28 17:40:03
8327,3,1,sale_out,-5,orders,43037,,,2020-02-28 17:40:03,2020-02-28 17:40:03
8328,297,1,sale_out,-3,orders,43037,,,2020-02-28 17:40:03,2020-02-28 17:40:03
8329,525,1,sale_out,-9,orders,49376,9,,2020-02-28 18:06:21,2020-02-28 18:06:21
8330,915,1,sale_out,-2,orders,49376,9,,2020-02-28 18:06:21,2020-02-28 18:06:21
8331,925,1,sale_out,-7,orders,49376,9,conferido,2020-02-28 18:06:21,2020-02-28 18:06:21
8332,363,1,sale_out,-3,orders,49376,9,,2020-02-28 18:06:21,2020-02-28 18:06:21
8333,265,1,sale_out,-1,orders,49376,9,,2020-02-28 18:06:21,2020-02-28 18:06:21
8334,945,3,sale_out,-1,orders,7698,,,2020-02-28 18:37:33,2020-02-28 18:37:33
8335,169,2,sale_out,-5,orders,36018,,,2020-02-28 18:53:23,2020-02-28 18:53:23
8336,308,5,sale_out,-1,orders,40899,,,2020-02-28 21:40:45,2020-02-28 21:40:45
8337,104,5,sale_out,-2,orders,40899,,,2020-02-28 21:40:45,2020-02-28 21:40:45
8338,359,5,sale_out,-10,orders,40899,,,2020-02-28 21:40:45,2020-02-28 21:40:45
8339,403,5,sale_out,-1,orders,40899,,,2020-02-28 21:40:45,2020-02-28 21:40:45
8340,819,5,sale_out,-10,orders,40899,,,2020-02-28 21:40:45,2020-02-28 21:40:45
8341,799,3,sale_out,-1,orders,30183,,,2020-02-28 22:17:20,2020-02-28 22:17:20
8342,452,3,sale_out,-10,orders,35362,,,2020-02-28 22:21:47,2020-02-28 22:21:47
8343,858,3,sale_out,-1,orders,35362,,,2020-02-28 22:21:47,2020-02-28 22:21:47
8344,388,3,sale_out,-1,orders,35362,,,2020-02-28 22:21:47,2020-02-28 22:21:47
8345,412,3,sale_out,-6,orders,35362,,,2020-02-28 22:21:47,2020-02-28 22:21:47
8346,692,3,sale_out,-6,orders,35362,,,2020-02-28 22:21:47,2020-02-28 22:21:47
8347,827,4,sale_out,-9,orders,20130,9,,2020-02-28 22:25:10,2020-02-28 22:25:10
8348,172,4,sale_out,-1,orders,20130,9,,2020-02-28 22:25:10,2020-02-28 22:25:10
8349,450,4,sale_out,-7,orders,20130,9,,2020-02-28 22:25:10,2020-02-28 22:25:10
8350,400,4,sale_out,-2,orders,20130,9,,2020-02-28 22:25:10,2020-02-28 22:25:10
8351,618,1,sale_out,-4,orders,5188,,,2020-02-28 22:49:23,2020-02-28 22:49:23
8352,585,1,sale_out,-1,orders,5188,,,2020-02-28 22:49:23,2020-02-28 22:49:23
8353,91,5,sale_out,-6,orders,10319,6,,2020-02-28 23:26:21,2020-02-28 23:26:21
8354,850,5,sale_out,-1,orders,10319,6,,2020-02-28 23:26:21,2020-02-28 23:26:21
8355,90,1,sale_out,-2,orders,31834,,,2020-02-29 00:43:25,2020-02-29 00:43:25
8356,842,1,sale_out,-8,orders,31834,,,2020-02-29 00:43:25,2020-02-29 00:43:25
8357,683,1,sale_out,-7,orders,31834,,,2020-02-29 00:43:25,2020-02-29 00:43:25
8358,702,1,sale_out,-3,orders,33508,9,...,2020-02-29 03:30:10,2020-02-29 03:30:10
8359,46,1,sale_out,-7,orders,33508,9,,2020-02-29 03:30:10,2020-02-29 03:30:10
8360,422,1,sale_out,-1,orders,33508,9,,2020-02-29 03:30:10,2020-02-29 03:30:10
8361,212,1,sale_out,-8,orders,33508,9,,2020-02-29 03:30:10,2020-02-29 03:30:10
8362,511,1,sale_out,-3,orders,35878,,—,2020-02-29 04:25:38,2020-02-29 04:25:38
8363,604,6,sale_out,-9,orders,32766,,,2020-02-29 04:49:13,2020-02-29 04:49:13
8364,69,6,sale_out,-7,orders,32766,,,2020-02-29 04:49:13,2020-02-29 04:49:13
8365,595,6,sale_out,-8,orders,32766,,,2020-02-29 04:49:13,2020-02-29 04:49:13
8366,702,6,sale_out,-5,orders,32766,,,2020-02-29 04:49:13,2020-02-29 04:49:13
8367,203,6,sale_out,-8,orders,32766,,,2020-02-29 04:49:13,2020-02-29 04:49:13
8368,802,1,sale_out,-5,orders,39291,,ver com gerente,2020-02-29 06:14:13,2020-02-29 06:14:13
8369,560,1,sale_out,-3,orders,39291,,,2020-02-29 06:14:13,2020-02-29 06:14:13
8370,135,1,sale_out,-5,orders,39291,,,2020-02-29 06:14:13,2020-02-29 06:14:13
8371,199,1,sale_out,-1,orders,39291,,,2020-02-29 06:14:13,2020-02-29 06:14:13
8372,97,4,sale_out,-6,orders,4825,6,ver com gerente,2020-02-29 07:21:53,2020-02-29 07:21:53
8373,416,4,sale_out,-9,orders,4825,6,,2020-02-29 07:21:53,2020-02-29 07:21:53
8374,837,2,sale_out,-2,orders,43824,,,2020-02-29 07:46:34,2020-02-29 07:46:34
8375,444,3,sale_out,-8,orders,6512,6,,2020-02-29 08:58:07,2020-02-29 08:58:07
8376,584,6,sale_out,-2,orders,36591,6,,2020-02-29 09:17:48,2020-02-29 09:17:48
8377,69,6,sale_out,-3,orders,36591,6,,2020-02-29 09:17:48,2020-02-29 09:17:48
8378,292,6,sale_out,-7,orders,43659,,,2020-02-29 12:33:32,2020-02-29 12:33:32
8379,27,4,sale_out,-1,orders,9392,9,,2020-02-29 21:28:03,2020-02-29 21:28:03
8380,983,6,sale_out,-1,orders,3196,9,,2020-02-29 21:28:15,2020-02-29 21:28:15
8381,567,6,sale_out,-2,orders,3196,9,,2020-02-29 21:28:15,2020-02-29 21:28:15
8382,415,6,sale_out,-4,orders,3196,9,,2020-02-29 21:28:15,2020-02-29 21:28:15
8383,373,6,sale_out,-1,orders,3196,9,,2020-02-29 21:28:15,2020-02-29 21:28:15
8384,517,6,sale_out,-9,orders,3196,9,,2020-02-29 21:28:15,2020-02-29 21:28:15
8385,581,5,sale_out,-3,orders,29747,10,,2020-02-29 23:16:18,2020-02-29 23:16:18
8386,546,5,sale_out,-9,orders,29747,10,,2020-02-29 23:16:18,2020-02-29 23:16:18
8387,879,1,sale_out,-9,orders,6114,,,2020-02-29 23:57:57,2020-02-29 23:57:57
8388,31,3,sale_out,-1,orders,3229,,,2020-03-01 04:14:32,2020-03-01 04:14:32
8389,961,3,sale_out,-7,orders,3229,,,2020-03-01 04:14:32,2020-03-01 04:14:32
8390,497,3,sale_out,-3,orders,3229,,,2020-03-01 04:14:32,2020-03-01 04:14:32
8391,20,3,sale_out,-8,orders,3229,,,2020-03-01 04:14:32,2020-03-01 04:14:32
8392,28,3,sale_out,-3,orders,3229,,,2020-03-01 04:14:32,2020-03-01 04:14:32
8393,282,3,sale_out,-8,orders,42171,,,2020-03-01 08:41:21,2020-03-01 08:41:21
8394,513,1,sale_out,-10,orders,4102,9,,2020-03-01 09:15:05,2020-03-01 09:15:05
8395,607,3,sale_out,-10,orders,36331,,,2020-03-01 09:44:55,2020-03-01 09:44:55
8396,208,3,sale_out,-10,orders,36331,,,2020-03-01 09:44:55,2020-03-01 09:44:55
8397,434,2,return_in,3,returns,630,,,2020-03-01 13:11:13,2020-03-01 13:11:13
8398,406,2,return_in,4,returns,630,,,2020-03-01 13:11:13,2020-03-01 13:11:13
8399,221,1,sale_out,-3,orders,17069,,,2020-03-01 18:31:16,2020-03-01 18:31:16
8400,663,4,sale_out,-8,orders,24849,,ver com gerente,2020-03-01 20:09:11,2020-03-01 20:09:11
8401,930,3,sale_out,-10,orders,32846,9,,2020-03-01 20:44:24,2020-03-01 20:44:24
8402,605,3,sale_out,-10,orders,32846,9,,2020-03-01 20:44:24,2020-03-01 20:44:24
8403,418,3,sale_out,-6,orders,32846,9,,2020-03-01 20:44:24,2020-03-01 20:44:24
8404,534,3,sale_out,-1,orders,32846,9,,2020-03-01 20:44:24,2020-03-01 20:44:24
8405,504,4,return_in,1.000,returns,628,,,2020-03-01 21:53:45,2020-03-01 21:53:45
8406,181,4,return_in,7,returns,628,,,2020-03-01 21:53:45,2020-03-01 21:53:45
8407,777,5,sale_out,-6,orders,20109,,,2020-03-02 08:23:40,2020-03-02 08:23:40
8408,975,5,sale_out,-10,orders,20109,,,2020-03-02 08:23:40,2020-03-02 08:23:40
8409,127,2,sale_out,-4,orders,17116,,,2020-03-02 09:10:46,2020-03-02 09:10:46
8410,891,2,sale_out,-3,orders,17116,,,2020-03-02 09:10:46,2020-03-02 09:10:46
8411,436,2,sale_out,-9,orders,17116,,,2020-03-02 09:10:46,2020-03-02 09:10:46
8412,34,2,sale_out,-9,orders,17116,,,2020-03-02 09:10:46,2020-03-02 09:10:46
8413,805,4,purchase_in,29,goods_receipts,1494,1,,2020-03-02 13:05:58,2020-03-02 13:05:58
8414,963,4,purchase_in,49,goods_receipts,1494,1,,2020-03-02 13:05:58,2020-03-02 13:05:58
8415,206,4,purchase_in,38,goods_receipts,1494,1,,2020-03-02 13:05:58,2020-03-02 13:05:58
8416,233,4,purchase_in,28,goods_receipts,1494,1,,2020-03-02 13:05:58,2020-03-02 13:05:58
8417,955,4,purchase_in,38,goods_receipts,1494,1,,2020-03-02 13:05:58,2020-03-02 13:05:58
8418,866,5,sale_out,-6,orders,12602,9,,2020-03-02 13:50:13,2020-03-02 13:50:13
8419,987,5,sale_out,-8,orders,12602,9,,2020-03-02 13:50:13,2020-03-02 13:50:13
8420,727,5,sale_out,-3,orders,12602,9,,2020-03-02 13:50:13,2020-03-02 13:50:13
8421,908,5,sale_out,-10,orders,12602,9,,2020-03-02 13:50:13,2020-03-02 13:50:13
8422,104,3,sale_out,-2,orders,39851,,,2020-03-02 18:41:32,2020-03-02 18:41:32
8423,458,3,sale_out,-7,orders,39851,,,2020-03-02 18:41:32,2020-03-02 18:41:32
8424,265,3,sale_out,-5,orders,39851,,,2020-03-02 18:41:32,2020-03-02 18:41:32
8425,941,3,sale_out,-5,orders,39851,,,2020-03-02 18:41:32,2020-03-02 18:41:32
8426,763,2,sale_out,-1,orders,34258,,,2020-03-02 20:26:40,2020-03-02 20:26:40
8427,122,2,sale_out,-1,orders,34258,,,2020-03-02 20:26:40,2020-03-02 20:26:40
8428,112,6,sale_out,-1,orders,23577,10,,2020-03-02 20:28:43,2020-03-02 20:28:43
8429,714,3,sale_out,-2,orders,8693,9,,2020-03-03 03:49:58,2020-03-03 03:49:58
8430,803,3,sale_out,-9,orders,8693,9,,2020-03-03 03:49:58,2020-03-03 03:49:58
8431,824,3,sale_out,-6,orders,8693,9,,2020-03-03 03:49:58,2020-03-03 03:49:58
8432,233,4,sale_out,-5,orders,36156,9,,2020-03-03 04:08:34,2020-03-03 04:08:34
8433,406,4,sale_out,-3,orders,36156,9,,2020-03-03 04:08:34,2020-03-03 04:08:34
8434,326,4,sale_out,-9,orders,36156,9,,2020-03-03 04:08:34,2020-03-03 04:08:34
8435,849,4,sale_out,-6,orders,36156,9,,2020-03-03 04:08:34,2020-03-03 04:08:34
8436,698,4,sale_out,-2,orders,46516,9,,2020-03-03 09:30:47,2020-03-03 09:30:47
8437,842,5,sale_out,-4,orders,7413,,,2020-03-03 09:45:48,2020-03-03 09:45:48
8438,356,5,sale_out,-4,orders,7413,,,2020-03-03 09:45:48,2020-03-03 09:45:48
8439,317,5,sale_out,-6,orders,7413,,,2020-03-03 09:45:48,2020-03-03 09:45:48
8440,561,5,sale_out,-10,orders,7413,,,2020-03-03 09:45:48,2020-03-03 09:45:48
8441,200,6,sale_out,-5,orders,32725,,,2020-03-03 09:51:17,2020-03-03 09:51:17
8442,656,4,sale_out,-8,orders,12734,,,2020-03-03 10:21:05,2020-03-03 10:21:05
8443,561,4,sale_out,-8,orders,12734,,,2020-03-03 10:21:05,2020-03-03 10:21:05
8444,467,4,sale_out,-4,orders,12734,,,2020-03-03 10:21:05,2020-03-03 10:21:05
8445,20,4,sale_out,-5,orders,12734,,,2020-03-03 10:21:05,2020-03-03 10:21:05
8446,703,1,sale_out,-7,orders,22817,,,2020-03-03 10:49:49,2020-03-03 10:49:49
8447,812,1,sale_out,-9,orders,22817,,,2020-03-03 10:49:49,2020-03-03 10:49:49
8448,566,4,sale_out,-4,orders,13482,9,,2020-03-03 11:26:13,2020-03-03 11:26:13
8449,648,2,sale_out,-3,orders,3288,6,,2020-03-03 11:35:50,2020-03-03 11:35:50
8450,312,2,sale_out,-7,orders,3288,6,,2020-03-03 11:35:50,2020-03-03 11:35:50
8451,481,6,sale_out,-3,orders,11415,,ok!,2020-03-03 12:10:44,2020-03-03 12:10:44
8452,424,6,sale_out,-10,orders,11415,,,2020-03-03 12:10:44,2020-03-03 12:10:44
8453,21,6,sale_out,-10,orders,11415,,,2020-03-03 12:10:44,2020-03-03 12:10:44
8454,33,3,sale_out,-8,orders,36881,,,2020-03-03 13:59:43,2020-03-03 13:59:43
8455,408,3,sale_out,-9,orders,36881,,,2020-03-03 13:59:43,2020-03-03 13:59:43
8456,560,3,sale_out,-5,orders,36881,,,2020-03-03 13:59:43,2020-03-03 13:59:43
8457,668,3,sale_out,-3,orders,36881,,,2020-03-03 13:59:43,2020-03-03 13:59:43
8458,332,4,sale_out,-10,orders,37851,,,2020-03-03 14:35:37,2020-03-03 14:35:37
8459,557,4,sale_out,-7,orders,37851,,,2020-03-03 14:35:37,2020-03-03 14:35:37
8460,835,4,sale_out,-8,orders,37851,,,2020-03-03 14:35:37,2020-03-03 14:35:37
8461,580,4,sale_out,-3,orders,37851,,,2020-03-03 14:35:37,2020-03-03 14:35:37
8462,841,4,sale_out,-7,orders,37851,,,2020-03-03 14:35:37,2020-03-03 14:35:37
8463,688,5,sale_out,-5,orders,36471,,,2020-03-03 14:49:00,2020-03-03 14:49:00
8464,601,5,sale_out,-7,orders,36471,,,2020-03-03 14:49:00,2020-03-03 14:49:00
8465,317,5,sale_out,-10,orders,36471,,,2020-03-03 14:49:00,2020-03-03 14:49:00
8466,778,5,sale_out,-5,orders,36471,,,2020-03-03 14:49:00,2020-03-03 14:49:00
8467,983,4,sale_out,-10,orders,15413,,,2020-03-03 19:01:08,2020-03-03 19:01:08
8468,196,4,return_in,5,returns,427,,,2020-03-03 19:01:36,2020-03-03 19:01:36
8469,631,4,return_in,4,returns,427,,,2020-03-03 19:01:36,2020-03-03 19:01:36
8470,76,5,return_in,5,returns,634,,,2020-03-03 19:09:43,2020-03-03 19:09:43
8471,526,5,return_in,6,returns,634,,,2020-03-03 19:09:43,2020-03-03 19:09:43
8472,623,3,sale_out,-9,orders,47651,,,2020-03-03 19:29:26,2020-03-03 19:29:26
8473,999,1,sale_out,-4,orders,131,,,2020-03-03 21:06:44,2020-03-03 21:06:44
8474,145,1,sale_out,-4,orders,131,,,2020-03-03 21:06:44,2020-03-03 21:06:44
8475,608,6,sale_out,-10,orders,28497,,,2020-03-04 01:08:05,2020-03-04 01:08:05
8476,870,6,sale_out,-5,orders,28497,,,2020-03-04 01:08:05,2020-03-04 01:08:05
8477,520,5,sale_out,-8,orders,30575,,,2020-03-04 02:01:46,2020-03-04 02:01:46
8478,331,5,sale_out,-9,orders,30575,,,2020-03-04 02:01:46,2020-03-04 02:01:46
8479,1003,5,sale_out,-1,orders,30575,,,2020-03-04 02:01:46,2020-03-04 02:01:46
8480,738,5,sale_out,-1,orders,30575,,,2020-03-04 02:01:46,2020-03-04 02:01:46
8481,883,5,sale_out,-9,orders,30575,,,2020-03-04 02:01:46,2020-03-04 02:01:46
8482,25,3,sale_out,-9,orders,29264,,,2020-03-04 07:07:39,2020-03-04 07:07:39
8483,369,3,sale_out,-6,orders,29264,,,2020-03-04 07:07:39,2020-03-04 07:07:39
8484,228,3,sale_out,-5,orders,29264,,,2020-03-04 07:07:39,2020-03-04 07:07:39
8485,116,6,sale_out,-5,orders,10136,,,2020-03-04 07:32:55,2020-03-04 07:32:55
8486,78,6,sale_out,-9,orders,10136,,,2020-03-04 07:32:55,2020-03-04 07:32:55
8487,38,6,sale_out,-4,orders,10136,,,2020-03-04 07:32:55,2020-03-04 07:32:55
8488,391,6,sale_out,-8,orders,10136,,,2020-03-04 07:32:55,2020-03-04 07:32:55
8489,498,6,sale_out,-8,orders,16117,,,2020-03-04 09:50:55,2020-03-04 09:50:55
8490,445,6,sale_out,-2,orders,16117,,,2020-03-04 09:50:55,2020-03-04 09:50:55
8491,658,4,sale_out,-2,orders,24981,9,,2020-03-04 14:22:22,2020-03-04 14:22:22
8492,923,4,sale_out,-7,orders,24981,9,,2020-03-04 14:22:22,2020-03-04 14:22:22
8493,655,4,sale_out,-9,orders,24981,9,,2020-03-04 14:22:22,2020-03-04 14:22:22
8494,942,2,return_in,4,returns,267,,,2020-03-04 14:54:01,2020-03-04 14:54:01
8495,862,2,return_in,1.000,returns,267,,,2020-03-04 14:54:01,2020-03-04 14:54:01
8496,773,5,sale_out,-8,orders,13469,,,2020-03-04 15:13:21,2020-03-04 15:13:21
8497,957,5,sale_out,-6,orders,13469,,,2020-03-04 15:13:21,2020-03-04 15:13:21
8498,764,5,sale_out,-6,orders,13469,,,2020-03-04 15:13:21,2020-03-04 15:13:21
8499,58,5,sale_out,-3,orders,13469,,,2020-03-04 15:13:21,2020-03-04 15:13:21
8500,274,2,sale_out,-9,orders,24438,10,,2020-03-04 18:36:42,2020-03-04 18:36:42
8501,91,2,sale_out,-7,orders,24438,10,,2020-03-04 18:36:42,2020-03-04 18:36:42
8502,193,2,sale_out,-9,orders,24438,10,,2020-03-04 18:36:42,2020-03-04 18:36:42
8503,87,2,sale_out,-10,orders,24438,10,,2020-03-04 18:36:42,2020-03-04 18:36:42
8504,985,2,sale_out,-6,orders,4212,,,2020-03-05 01:15:26,2020-03-05 01:15:26
8505,89,5,return_in,5,returns,297,,,2020-03-05 03:49:11,2020-03-05 03:49:11
8506,331,5,return_in,6,returns,297,,,2020-03-05 03:49:11,2020-03-05 03:49:11
8507,229,5,return_out,-6,returns,297,,,2020-03-05 03:49:11,2020-03-05 03:49:11
8508,335,3,sale_out,-10,orders,124,10,,2020-03-05 04:06:59,2020-03-05 04:06:59
8509,947,3,sale_out,-10,orders,124,10,,2020-03-05 04:06:59,2020-03-05 04:06:59
8510,775,3,sale_out,-4,orders,124,10,,2020-03-05 04:06:59,2020-03-05 04:06:59
8511,56,2,sale_out,-10,orders,27989,6,,2020-03-05 07:44:11,2020-03-05 07:44:11
8520,209,3,sale_out,-2,orders,10197,,,2020-03-05 12:57:34,2020-03-05 12:57:34
8528,626,5,sale_out,-8,orders,39945,6,,2020-03-06 09:48:23,2020-03-06 09:48:23
8529,250,5,sale_out,-9,orders,39945,6,,2020-03-06 09:48:23,2020-03-06 09:48:23
8530,786,5,sale_out,-5,orders,39945,6,,2020-03-06 09:48:23,2020-03-06 09:48:23
8531,604,5,sale_out,-7,orders,22717,,,2020-03-06 10:07:37,2020-03-06 10:07:37
8532,569,5,sale_out,-3,orders,22717,,,2020-03-06 10:07:37,2020-03-06 10:07:37
8533,507,5,sale_out,-7,orders,22717,,,2020-03-06 10:07:37,2020-03-06 10:07:37
8534,679,5,sale_out,-7,orders,22717,,,2020-03-06 10:07:37,2020-03-06 10:07:37
8535,901,5,sale_out,-2,orders,22717,,,2020-03-06 10:07:37,2020-03-06 10:07:37
8536,263,1,sale_out,-5,orders,30843,,,2020-03-06 14:03:58,2020-03-06 14:03:58
8537,731,1,sale_out,-1,orders,30843,,,2020-03-06 14:03:58,2020-03-06 14:03:58
8538,659,1,sale_out,-3,orders,30843,,,2020-03-06 14:03:58,2020-03-06 14:03:58
8539,861,1,sale_out,-6,orders,23298,9,,2020-03-06 16:04:08,2020-03-06 16:04:08
8540,1008,1,sale_out,-6,orders,23298,9,,2020-03-06 16:04:08,2020-03-06 16:04:08
8541,931,4,sale_out,-8,orders,19080,,,2020-03-07 00:20:11,2020-03-07 00:20:11
8542,162,2,sale_out,-7,orders,25518,,,2020-03-07 00:36:45,2020-03-07 00:36:45
8543,760,2,sale_out,-7,orders,25518,,,2020-03-07 00:36:45,2020-03-07 00:36:45
8544,531,2,sale_out,-8,orders,25518,,,2020-03-07 00:36:45,2020-03-07 00:36:45
8545,153,2,sale_out,-2,orders,25518,,,2020-03-07 00:36:45,2020-03-07 00:36:45
8546,12,2,sale_out,-9,orders,23211,6,,2020-03-07 03:00:08,2020-03-07 03:00:08
8547,762,5,sale_out,-8,orders,40025,9,,2020-03-07 04:26:33,2020-03-07 04:26:33
8548,256,6,sale_out,-5,orders,13485,,,2020-03-07 05:57:25,2020-03-07 05:57:25
8549,590,6,sale_out,-5,orders,13485,,,2020-03-07 05:57:25,2020-03-07 05:57:25
8550,787,6,sale_out,-10,orders,13485,,,2020-03-07 05:57:25,2020-03-07 05:57:25
8551,744,6,sale_out,-5,orders,13485,,,2020-03-07 05:57:25,2020-03-07 05:57:25
8552,359,4,sale_out,-2,orders,26578,,,2020-03-07 06:57:44,2020-03-07 06:57:44
8553,542,4,sale_out,-8,orders,26578,,,2020-03-07 06:57:44,2020-03-07 06:57:44
8554,960,4,sale_out,-3,orders,26578,,,2020-03-07 06:57:44,2020-03-07 06:57:44
8555,403,4,sale_out,-8,orders,26578,,,2020-03-07 06:57:44,2020-03-07 06:57:44
8556,368,1,sale_out,-5,orders,2745,,,2020-03-07 08:48:06,2020-03-07 08:48:06
8557,317,1,sale_out,-3,orders,2745,,,2020-03-07 08:48:06,2020-03-07 08:48:06
8558,969,1,sale_out,-6,orders,2745,,ver com gerente,2020-03-07 08:48:06,2020-03-07 08:48:06
8559,551,5,sale_out,-2,orders,42373,10,,2020-03-07 09:05:43,2020-03-07 09:05:43
8560,185,5,sale_out,-3,orders,42373,10,,2020-03-07 09:05:43,2020-03-07 09:05:43
8561,670,5,sale_out,-7,orders,42373,10,,2020-03-07 09:05:43,2020-03-07 09:05:43
8562,150,5,sale_out,-1,orders,42373,10,,2020-03-07 09:05:43,2020-03-07 09:05:43
8563,656,2,sale_out,-2,orders,46830,10,,2020-03-07 10:36:46,2020-03-07 10:36:46
8564,356,2,sale_out,-2,orders,46830,10,,2020-03-07 10:36:46,2020-03-07 10:36:46
8565,159,2,sale_out,-6,orders,46830,10,,2020-03-07 10:36:46,2020-03-07 10:36:46
8566,428,2,sale_out,-10,orders,46830,10,,2020-03-07 10:36:46,2020-03-07 10:36:46
8567,402,4,sale_out,-7,orders,30882,6,,2020-03-07 12:10:52,2020-03-07 12:10:52
8568,327,4,sale_out,-8,orders,30882,6,,2020-03-07 12:10:52,2020-03-07 12:10:52
8569,142,4,sale_out,-5,orders,30882,6,,2020-03-07 12:10:52,2020-03-07 12:10:52
8570,857,4,sale_out,-9,orders,30882,6,,2020-03-07 12:10:52,2020-03-07 12:10:52
8571,392,4,sale_out,-2,orders,30882,6,,2020-03-07 12:10:52,2020-03-07 12:10:52
8572,217,4,sale_out,-4,orders,15914,,,2020-03-07 14:06:26,2020-03-07 14:06:26
8573,632,4,sale_out,-1,orders,15914,,,2020-03-07 14:06:26,2020-03-07 14:06:26
8574,53,4,sale_out,-8,orders,15914,,,2020-03-07 14:06:26,2020-03-07 14:06:26
8575,312,6,sale_out,-5,orders,17683,,,2020-03-07 16:07:31,2020-03-07 16:07:31
8576,683,6,sale_out,-5,orders,17683,,,2020-03-07 16:07:31,2020-03-07 16:07:31
8577,687,6,sale_out,-6,orders,17683,,,2020-03-07 16:07:31,2020-03-07 16:07:31
8578,750,3,sale_out,-6,orders,20055,9,,2020-03-07 17:31:51,2020-03-07 17:31:51
8579,724,3,sale_out,-5,orders,20055,9,,2020-03-07 17:31:51,2020-03-07 17:31:51
8580,86,4,sale_out,-2,orders,9199,9,,2020-03-07 18:38:48,2020-03-07 18:38:48
8581,269,4,sale_out,-8,orders,9199,9,,2020-03-07 18:38:48,2020-03-07 18:38:48
8582,687,4,sale_out,-4,orders,9199,9,conferido,2020-03-07 18:38:48,2020-03-07 18:38:48
8583,210,4,sale_out,-8,orders,9199,9,,2020-03-07 18:38:48,2020-03-07 18:38:48
8584,685,4,sale_out,-6,orders,9199,9,,2020-03-07 18:38:48,2020-03-07 18:38:48
8585,1009,6,sale_out,-1,orders,29595,10,,2020-03-08 01:14:39,2020-03-08 01:14:39
8586,156,6,sale_out,-6,orders,29595,10,,2020-03-08 01:14:39,2020-03-08 01:14:39
8587,291,4,sale_out,-7,orders,28642,,,2020-03-08 02:39:37,2020-03-08 02:39:37
8588,491,4,sale_out,-8,orders,28642,,,2020-03-08 02:39:37,2020-03-08 02:39:37
